js_vx_desire,js_vy_desire,js_OmegaZ_desire,global_x,global_y,global_yaw
1,0,0.287313,10.5591,9.19998,-3.01298
1,0,0.287313,10.5388,9.19797,-3.0134
1,0,0.287313,10.5188,9.19604,-3.01426
1,0,0.287313,10.4985,9.19481,-3.01335
1,0,0.287313,10.4776,9.19456,-3.01124
1,0,0.283667,10.4558,9.19488,-3.00863
1,0,0.283667,10.4338,9.19472,-3.00583
1,0,0.283667,10.4118,9.19367,-3.00113
1,0,0.283667,10.3889,9.19204,-2.99387
1,0,0.283667,10.3656,9.18987,-2.98454
1,0,0.283667,10.3422,9.18693,-2.97467
1,0,0.283667,10.3193,9.18327,-2.96551
1,0,0.348243,10.2969,9.17893,-2.95706
1,0,0.348243,10.2749,9.17367,-2.94788
1,0,0.348243,10.2535,9.16778,-2.93878
1,0,0.348243,10.233,9.16177,-2.93043
1,0,0.348243,10.2132,9.15606,-2.92177
1,0,0.348243,10.1935,9.15032,-2.91212
1,0,0.348243,10.1738,9.14391,-2.90164
1,0,0.245762,10.1541,9.1365,-2.89049
1,0,0.245762,10.1344,9.12826,-2.88001
1,0,0.245762,10.1147,9.11952,-2.87182
1,0,0.245762,10.095,9.11071,-2.86626
1,0,0.245762,10.0751,9.10226,-2.86306
1,0,0.245762,10.0549,9.09351,-2.86402
1,0,0.245762,10.0344,9.08481,-2.86541
1,0,0.159256,10.0138,9.07624,-2.8673
1,0,0.159256,9.99324,9.06797,-2.86991
1,0,0.159256,9.97254,9.06025,-2.87184
1,0,0.159256,9.95178,9.053,-2.87173
1,0,0.159256,9.93097,9.04625,-2.8692
1,0,0.159256,9.91004,9.03997,-2.86608
1,0,0.185669,9.88922,9.03403,-2.86345
1,0,0.185669,9.86861,9.0284,-2.86171
1,0,0.185669,9.8484,9.02314,-2.86123
1,0,0.185669,9.82878,9.01798,-2.86296
1,0,0.185669,9.80954,9.01273,-2.8665
1,0,0.185669,9.79022,9.00785,-2.86897
1,0,0.185669,9.77033,9.00387,-2.86908
1,0,0.252439,9.74959,9.00067,-2.86853
1,0,0.252439,9.72794,8.99777,-2.86691
1,0,0.252439,9.7064,8.99419,-2.86455
1,0,0.252439,9.6847,8.98982,-2.861
1,0,0.252439,9.66222,8.98502,-2.85475
1,0,0.252439,9.63936,8.97981,-2.84624
1,0,0.252439,9.61668,8.97394,-2.83852
1,0,0.312994,9.59451,8.96734,-2.83037
1,0,0.312994,9.57301,8.96027,-2.8224
1,0,0.312994,9.55195,8.95236,-2.81374
1,0,0.312994,9.53147,8.94392,-2.80552
1,0,0.312994,9.51192,8.93538,-2.79829
1,0,0.312994,9.4932,8.92719,-2.79091
1,0,0.259007,9.47479,8.91928,-2.78244
1,0,0.259007,9.45646,8.911,-2.77359
1,0,0.259007,9.4383,8.90187,-2.76467
1,0,0.259007,9.42035,8.89185,-2.75531
1,0,0.259007,9.4025,8.88124,-2.7457
1,0,0.259007,9.3845,8.87018,-2.73828
1,0,0.259007,9.36638,8.85923,-2.73276
1,0,0.259007,9.34809,8.84844,-2.73059
1,0,0.188431,9.32957,8.83736,-2.73187
1,0,0.188431,9.31073,8.8262,-2.73389
1,0,0.188431,9.29174,8.81514,-2.7368
1,0,0.188431,9.27271,8.80434,-2.74
1,0,0.188431,9.25349,8.79406,-2.74167
1,0,0.188431,9.23426,8.78425,-2.74041
1,0,0.188431,9.2148,8.77496,-2.73713
1,0,0.184991,9.19511,8.76608,-2.73358
1,0,0.184991,9.17545,8.75752,-2.73059
1,0,0.184991,9.15593,8.74927,-2.72863
1,0,0.184991,9.1367,8.74141,-2.72812
1,0,0.184991,9.11803,8.7338,-2.72968
1,0,0.184991,9.09978,8.72616,-2.73306
1,0,0.184991,9.08145,8.7188,-2.73572
1,0,0.184991,9.06244,8.7122,-2.7361
1,0,0.140976,9.04248,8.70628,-2.73564
1,0,0.140976,9.02151,8.70061,-2.73493
1,0,0.140976,9.0007,8.69437,-2.73534
1,0,0.140976,8.97977,8.68732,-2.7337
1,0,0.140976,8.9581,8.67968,-2.72944
1,0,0.140976,8.93583,8.67168,-2.72311
1,0,0.140976,8.9137,8.66336,-2.71557
1,0,0.140976,8.89204,8.65443,-2.70775
1,0,0.228315,8.87119,8.64519,-2.70179
1,0,0.228315,8.85095,8.6351,-2.69525
